item_id,main_text,country_name,retailer_pg,mdm_brand_text,mdm_model_text
82981040,"901513 ORMIX 16 CRIZAL PREVENCIA  · (OJO: IZQ ESF: +1,5 CIL: -0,5 EJE: 160 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV E-SPF 35 STOCK · (OJO: DER ESF: -1 CIL: -1,25 EJE: 180 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
79720920,"804307 VARILUX COMFORT 3.0  ORMIX 16 CRIZAL SUN UV PHYSIOTINTS GRIS C  (OJO: IZQ ESF: +1,25 CIL: -1,5 EJE: 90 ADIC: +2,5 DIAM: 65/70)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMIX CRIZAL SUN UV
82981040,26639 080 -01.25 +31.00  .  ORMIX 1.6 CPREVENCIA( 2X1,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,26639 090 -01.25 -00.75  .  ORMIX 1.6 CPREVENCIA( 2X1,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
86023305,33429 095 -00.50 -00.75  AIRWEAR KIDS PREVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
28965410,33320 025 -01.75 -06.25  ORMIX SUPRA,SPAIN,CRISTALES,ESSILOR,ORMIX SUPRA
82981040,6855 000 +00.00 -03.50  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
28965410,33320 160 -02.00 -06.00  ORMIX SUPRA,SPAIN,CRISTALES,ESSILOR,ORMIX SUPRA
82981040,"901513 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: IZQ ESF: -0,75 CIL: -0,5 EJE: 80 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
28965410,901145 ORMIX 16 SUPRA STOCK · (OJO: IZQ ESF: +3 CIL: -1 EJE: 85 ADIC:  DIAM: 65),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX SUPRA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: IZQ ESF: +1,75 CIL:  EJE:  ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
28965410,901145 ORMIX 16 SUPRA STOCK · (OJO: IZQ ESF: -7 CIL: -2 EJE: 180 ADIC:  DIAM: 70),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX SUPRA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA STOCK · (OJO: DER ESF: -0,25 CIL:  EJE:  ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV E-SPF 35 STOCK · (OJO: DER ESF: +3,25 CIL: -1,75 EJE: 140 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
124870656,"423100 EYEZEN ACTIVE 06 F360 ORMA 1,5 EPS CRIZAL PREVENCIA PLUS · (OJO: IZQ ESF: +0,25 CIL:  EJE:  ADIC:  DIAM: 70)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,EYEZEN ACTIVE F-360 ORMA EPS
28965410,"901145 ORMIX 16 SUPRA STOCK · (OJO: DER ESF: +4,25 CIL: -1,5 EJE: 90 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX SUPRA
127901561,"590100 EYEZEN INITIAL 04 ORMA 1,5 EPS CRIZAL FORTE-UV · (OJO: DER ESF: -1 CIL:  EJE:  ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,EYEZEN INITIAL ORMA EPS
86023305,33429 080 -00.50 +00.00  AIRWEAR KIDS PREVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
82981040,16637 080 -01.25 +03.25  .  ORMIX 1.6 C.PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
124606420,10897 000 +00.00 +00.00  VARILUX X DESIG ORMIX PREV,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
86023305,25816 000 +00.00 -02.75  AIWEAR KIDS PREVENCIA 1.6,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,25816 000 +00.00 -02.00  AIWEAR KIDS PREVENCIA 1.6,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
82981040,13124 120 -00.25 -01.00  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,13124 058 -00.75 -00.75  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
86023305,33632 000 +00.00 +00.75  AIRWEAR KIDS CRIZAL PREVEN,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,33642 060 -00.25 -02.75  AIRWEAR KIDS PREVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,33642 000 +00.00 -02.50  AIRWEAR KIDS PREVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,33649 010 -02.00 +00.50  AIRWEAR 1.6 C. KIDS C. PRE,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,33649 030 -00.75 +00.50  AIRWEAR 1.6 C. KIDS C. PRE,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
124606451,"984100 VARILUX XCLUSIVE 4D EYE PROTECT SYSTEM 1,6 XPERIO GRIS CRIZAL SUN· (OJO: DER ESF: +1,5 CIL:  EJE:  ADIC: +2,5 DIAM: 60)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X 4D ORMIX EPS
122856012,"752540 VARILUX XCLUSIVE 4D STYLIS 167 EPS · (OJO: IZQ ESF: +3,5 CIL: -1,75 EJE: 90 ADIC: +3 DIAM: 60)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X 4D STYLIS EPS
124633843,"434540 VARILUX E DESIGN STYLIS 167 EPS · (OJO: IZQ ESF: +2,25 CIL: -0,5 EJE: 90 ADIC: +2,75 DIAM: 65)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX E DESIGN STYLIS EPS
122856012,"752540 VARILUX XCLUSIVE 4D STYLIS 167 EPS · (OJO: IZQ ESF: +3,5 CIL: -1 EJE: 100 ADIC: +3 DIAM: 60)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X 4D STYLIS EPS
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV E-SPF 35 STOCK · (OJO: IZQ ESF: +2,25 CIL: -0,5 EJE: 150 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
123927094,"476100 VARILUX X DESIGN ORMIX 1,6 GRIS-C CRIZAL SUN-UV PRECAL · (OJO: DER ESF: +2 CIL: -0,75 EJE: 110 ADIC: +2,75 DIAM: 70)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL SUN UV
26714969,"001101 HI-FIN 1.7 AS NATURAL-10  STK · (OJO: IZQ ESF: -4,25 CIL: -1,25 EJE: 140 ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,INDO,NATURAL HI-FIN 1.7 AS
82981040,4125 090 -00.25 -02.50  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,4125 000 +00.00 -02.75  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
79720920,"486100 VARILUX COMFORT 3,0 ORMIX 16 PHYSIOTINTS MARRON C  CRIZAL SUN UV · (OJO: IZQ ESF: +1,5 CIL:  EJE:  ADIC: +2,75 DIAM: 65)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMIX CRIZAL SUN UV
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: IZQ ESF: -1,5 CIL: -1 EJE: 90 ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"901524 ORMA 15 CRIZAL PREVENCIA STOCK · (OJO: IZQ ESF: -1,5 CIL:  EJE:  ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: DER ESF: +1 CIL:  EJE:  ADIC:  DIAM: 65),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: DER ESF: -2,75 CIL: -1 EJE: 10 ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
58328086,1018 100 -00.25 +01.50  VARILUX LIBERTY ORMA XPERI,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA XPERIO CRIZAL SUN
58328086,1018 090 -00.25 +01.25  VARILUX LIBERTY ORMA XPERI,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA XPERIO CRIZAL SUN
82981040,32586 015 -01.25 +01.50  ORMIX PREVENCIA D 65,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,32586 175 -02.50 +01.50  ORMIX PREVENCIA D 70,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
124606420,6589 160 -00.25 +02.50 2.25 VX X DESIGN ORMIX CRIZAL P,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
124606420,3063 070 -00.50 +02.25 2.50 VX X DESIGN ORMIX CRIZAL P,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
124606420,3063 110 -00.50 +02.00 2.50 VX X DESIGN ORMIX CRIZAL P,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
18378494,26629 000 +00.00 -22.50 2.00 MASTERLUX 1.9 LAB AS,SPAIN,CRISTALES,INDO,MASTERLUX 1.9 AS AD
18378494,26629 160 -02.00 -18.00 2.00 MASTERLUX 1.9 LAB AS,SPAIN,CRISTALES,INDO,MASTERLUX 1.9 AS AD
82981040,901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: IZQ ESF: -4 CIL:  EJE:  ADIC:  DIAM: 75),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
142336314,"719100 VARILUX X TRACK F-360 ORMA 15 · (OJO: DER ESF: +0 CIL:  EJE:  ADIC: +1,25 DIAM: 70)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X TRACK ORMA F-360 PREVENCIA
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA STOCK · (OJO: IZQ ESF: -1,5 CIL:  EJE:  ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
79429232,"775100 VARILUX COMFORT 3.0 ORMA 15 PHYSIOTINTS GRIS VERDE C  CRIZAL SUN UV· (OJO: IZQ ESF: +0 CIL:  EJE:  ADIC: +1,25 DIAM: 70/75)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMA CRIZAL SUN UV
82981040,19851 005 -00.25 +02.75  ORMIX PREVENCIA STOCK,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,19851 000 +00.00 +02.50  ORMIX PREVENCIA STOCK,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
56710362,33132 175 -00.50 +01.00  ORMA EASY (HMC 1.5),SPAIN,CRISTALES,ESSILOR,ORMA CRIZAL EASY
81533400,28879 000 +00.00 +00.75 2.50 VX LIBERTY ORMA 1.5 SUPRA,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA SUPRA II
81533400,28879 075 -00.25 +00.50 2.50 VX LIBERTY ORMA 1.5 SUPRA,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA SUPRA II
124606420,6589 070 -00.50 +02.25 2.25 VX X DESIGN ORMIX CRIZAL P,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
114944228,LENTES//RODENSTOCK//PROGRESSIV PURELIFE FREE? L/ M/ XS 1.50 D 70/75  + VERDE 80% + SOLITAIRE PT,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
79720920,"815634 VARILUX COMFORT ORMIX 1,6 PHYSIOTINTS CRIZAL SUN VERDE· (OJO: IZQ ESF: +1,5 CIL:  EJE:  ADIC: +2,5 DIAM: 60)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMIX CRIZAL SUN UV
79429232,"485100 VARILUX COMFORT 3,0 ORMA 15 PHYSIOTINTS VERDE C  CRIZAL SUN UV · (OJO: IZQ ESF: +0 CIL:  EJE:  ADIC: +2,5 DIAM: 70/75)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMA CRIZAL SUN UV
82981040,901524 ORMIX 16 CRIZAL PREVENCIA + · (OJO: DER ESF:  CIL:  EJE:  ADIC:  DIAM: 75),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"901513 ORMIX 16 CRIZAL PREVENCIA · (OJO: DER ESF: -2 CIL: -0,5 EJE: 90 ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
122856012,"798540 VARILUX XCLUSIVE STYLIS 167 EPS · (OJO: IZQ ESF: -5,5 CIL: -1,5 EJE: 180 ADIC: +2 DIAM: 60)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X 4D STYLIS EPS
18378494,"000202 MASTERLUX 1.9 AS AD · (OJO: DER ESF: -12 CIL: -1,25 EJE: 130 ADIC:  DIAM: 65)",SPAIN,LENTES//MINERAL MONOFOCAL,INDO,MASTERLUX 1.9 AS AD
142336314,"725100 VARILUX XTRACK F360 ORMA 1,5 PRECAL · (OJO: DER ESF: +1 CIL: -0,5 EJE: 155 ADIC: +2,75 DIAM: 65)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X TRACK ORMA F-360 PREVENCIA
143471294,"775540 VARILUX COMFORT 3.0 ORMA 15 EPS · (OJO: IZQ ESF: +0 CIL: -1,25 EJE: 85 ADIC: +2,75 DIAM: 65)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMA EPS
122856012,"798540 VARILUX XCLUSIVE 4D STYLIS 167 EPS CRIZAL PREVENCIA · (OJO: IZQ ESF: +2,75 CIL:  EJE:  ADIC: +2,5 DIAM: )",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX X 4D STYLIS EPS
79720920,"486100 VARILUX COMFORT 3,0 SHORT ORMIX 1,6 MUSGO CRIZAL SUN-UV PRECAL · (OJO: IZQ ESF: +3 CIL: -1,25 EJE: 100 ADIC: +2,5 DIAM: 65)",SPAIN,LENTES//ORGANICA PROGRESIVA,ESSILOR,VARILUX COMFORT NE ORMIX CRIZAL SUN UV
124606420,7756 030 -03.00 +02.50 2.00 VX X DESIGN ORMIX C. PREVE,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
124606420,7756 160 -03.25 +03.00 2.00 VX X DESIGN ORMIX C. PREVE,SPAIN,CRISTALES,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL PREVENCIA
86023305,34188 000 +00.00 -02.75  .  AIRWEAR KIDS PREBVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,34188 090 -00.50 -02.50  .  AIRWEAR KIDS PREBVENCIA,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
81533400,33124 000 +00.00 +01.25  VARILUX LIBERTY SUPRA,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA SUPRA II
81533400,33124 000 +00.00 +02.00  VARILUX LIBERTY SUPRA,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA SUPRA II
114944228,LENTES//RODENSTOCK//PROGRESSIV PURELIFE FREE? L/ M/ XS 1.50 D 60/65  + SOLITAIRE PLUS,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
82981040,"901524 ORMIX 16 CRIZAL PREVENCIA UV STOCK · (OJO: IZQ ESF: -3,5 CIL: -0,5 EJE: 90 ADIC:  DIAM: 75)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,"524100 ORMIX 16 PREVENCIA+· (OJO: DER ESF: +0,5 CIL:  EJE:  ADIC:  DIAM: 65)",SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
123883561,524634 ORMIX 16 TRANSITIONS (M) EYE PROTECT SYSTEM · (OJO: DER ESF: +2 CIL:  EJE:  ADIC:  DIAM: 65),SPAIN,LENTES//ORGANICA MONOFOCAL,ESSILOR,ORMIX TRANS EPS
54274515,"67400 BIFOCAL C-28 1.6 SUPER HI VISION EYAS 1,60  · (OJO: DER ESF: +0,5 CIL:  EJE:  ADIC: +3 DIAM: 65)",SPAIN,LENTES//ORGANICA BIFOCAL,HOYA,C 28 EYAS 1.60 SUPER HI-VISION
56710362,33456 000 +00.00 +01.25  ORMA EASY (HMC 1.5),SPAIN,CRISTALES,ESSILOR,ORMA CRIZAL EASY
56710362,33456 004 -01.25 +01.00  ORMA EASY (HMC 1.5),SPAIN,CRISTALES,ESSILOR,ORMA CRIZAL EASY
56710362,7523 000 +00.00 +02.50  ORMA EASY (HMC1.5),SPAIN,CRISTALES,ESSILOR,ORMA CRIZAL EASY
56710362,7523 000 +00.00 +02.25  ORMA EASY (HMC1.5),SPAIN,CRISTALES,ESSILOR,ORMA CRIZAL EASY
86023305,32642 000 +00.00 +00.50  CRIZAL KIDS AIRWEAR C. PRE,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
86023305,32642 000 +00.00 +07.50  CRIZAL KIDS AIRWEAR C. PRE,SPAIN,CRISTALES,ESSILOR,AIRWEAR KID PREVENCIA
58328086,2180 090 -00.75 +00.75 2.75 VARILUX LIBERTY ORMIX XPER,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA XPERIO CRIZAL SUN
58328086,2180 090 -02.00 -00.25 2.75 VARILUX LIBERTY ORMIX XPER,SPAIN,CRISTALES,ESSILOR,VARILUX LIBERTY ORMA XPERIO CRIZAL SUN
82981040,8983 010 -00.75 -03.50  .  ORMIX CRIZAL PREVENCIA STO,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,22235 175 -00.25 -03.00  .  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
82981040,22235 010 -00.50 -03.00  .  ORMIX PREVENCIA,SPAIN,CRISTALES,ESSILOR,ORMIX 1.6 CRIZAL PREVENCIA
49935971,LENTES//SIN ESPECIFICAR//UNEM 17 DIAMS STOCK D 65  + DIAM''S',SPAIN,LENTES,BBGR,UNEM 17 DIAMS
114944228,LENTES//RODENSTOCK//PROGRESSIV PURELIFE FREE® L/ M/ XS 1.50 D 70/75  +,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
92361114,LENTES//INDO//ACTIVA_RVD 1.5 COLOR DURCAP LAB D 70/75  + GRIS TONO-D (ORG.) ~ GRUPO 230,SPAIN,LENTES,INDO,ACTIVA RVD 1.52 DURC COLOR
18378494,LENTES//INDO//MASTERLUX 1.9 AS AD LAB D 65,SPAIN,LENTES,INDO,MASTERLUX 1.9 AS AD
49935971,LENTES//BBGR//UNEM MINERAL 17 D 65  + DIAM''S',SPAIN,LENTES,BBGR,UNEM 17 DIAMS
114944228,LENTES//SIN ESPECIFICAR//PURELIFE FREE® L/M/XS COLORMATIC IQ® 1.54 GRIS D 70/75  + SOLITAIRE PLUS,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
49935971,LENTES//BBGR//UNEM 17 STOCK D 65,SPAIN,LENTES,BBGR,UNEM 17 DIAMS
19026396,LENTES//HOYA//HILUX EYAS 1.6 POL GRIS-VERDE(RX) HARD D 71  + HARD,SPAIN,LENTES,HOYA,HILUX EYAS 1.6
49935971,LENTES//BBGR//UNEM MINERAL 17 D 60  + DIAM''S',SPAIN,LENTES,BBGR,UNEM 17 DIAMS
87099837,LENTES//INDO//SUPERFIN INDOSOL BASIC MARRÓN D 70,SPAIN,LENTES,INDO,INDOSOL BASIC SUPERFIN
49935971,LENTES//BBGR//UNEM MINERAL 17 D 70  + DIAM''S',SPAIN,LENTES,BBGR,UNEM 17 DIAMS
114944228,LENTES//RODENSTOCK//PROGRESSIV PURELIFE FREE® L/ M/ XS 1.50 D 60/65  +,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
114944228,LENTES//RODENSTOCK//PROGRESSIV PURELIFE FREE® L/ M/ XS 1.50 D 75/80  +,SPAIN,LENTES,RODENSTOCK,PURELIFE FREE 1.5
87099837,LENTES//INDO//SUPERFIN INDOSOL BASIC GRIS D 65,SPAIN,LENTES,INDO,INDOSOL BASIC SUPERFIN
82201765,LENTES//SHAMIR//BIFOCAL TR-VII MARRON HMC C28 D 65  +  HMC,SPAIN,LENTES,SHAMIR,BIFOCAL C28
125751655,LENTES//ESSILOR//ESSILOR F-360 LINEIS 174 D 75  + GRIS D + OPTIFOG UV,SPAIN,LENTES,ESSILOR,E F-360 LINEIS 1.74 FORTE UV
87099837,LENTES//INDO//SUPERFIN INDOSOL BASIC MARRÓN D 65,SPAIN,LENTES,INDO,INDOSOL BASIC SUPERFIN
82201765,LENTES//SHAMIR//BIFOCAL TR-VII MARRON HMC C28 D 65  +  PRECALIBRADO  +  HMC,SPAIN,LENTES,SHAMIR,BIFOCAL C28
87099837,LENTES//INDO//SUPERFIN INDOSOL BASIC MARRON  STK PACK D 65,SPAIN,LENTES,INDO,INDOSOL BASIC SUPERFIN
49935971,LENTES//BBGR//UNEM 17 DIAMS STOCK D 65  + DIAM''S',SPAIN,LENTES,BBGR,UNEM 17 DIAMS
26714969,LENTES//INDO//HI-FIN 1.7 AS NATURAL-10 LAB D 65,SPAIN,LENTES,INDO,NATURAL HI-FIN 1.7 AS
54274515,LENTES//HOYA//C-28 EYAS 1.6 TRUEFORM (RX) SHV D 70  + SHV,SPAIN,LENTES,HOYA,C 28 EYAS 1.60 SUPER HI-VISION
139354017,"CRISTALES ORG.MAXXEE 1,67 AS/MONOFOCAL/ORGANICO/1,670/HMC PLUS/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,MAXXEE AS 1.67 HMC
19026396,"CRISTALES HL EY 1.6 POL G/H(RX)/MONOFOCAL/ORGANICO/1,600/HARD/CON COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HILUX EYAS 1.6
101261697,"CRISTALES ESSILOR ILIKIA XTRA ORMIX 16/PROGRESIVOS/ORGANICO/1,600/SEMIESPEJO AZUL/CON COLOR",SPAIN,LENTES OFTALMICAS,ESSILOR,VARILUX ILIKIA XTRA ORMIX FORTE UV
122856012,"CRISTALES VX XCLUSIVE 4D STYLIS 167 EPS/PROGRESIVOS/ORGANICO/1,670/CRIZAL PREVENCIA +,/SIN COLOR",SPAIN,LENTES OFTALMICAS,ESSILOR,VARILUX X 4D STYLIS EPS
81575722,"PROGRES.SUPERB 1,67 PLATINUM",SPAIN,LENTE|ORGANICA|PROGRESIVA,ZEISS,PROGRESSIVE SUPERB 1.67 DURAVISION PLATINUM
139354017,"CRISTALES MAXXEE 1,67/MONOFOCAL/ORGANICO/1,670/HMC+/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,MAXXEE AS 1.67 HMC
139354017,"CRISTALES MAXEEMONO.ASF.1.67HMCPLUS(ST)/MONOFOCAL/ORGANICO/1,670//SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,MAXXEE AS 1.67 HMC
138176095,CRISTALES LFS 3 1'6 HARMONY/PROGRESIVOS/ORGANICO/0/HVLL/SIN COLOR,SPAIN,LENTES OFTALMICAS,HOYA,HOYALUX ID LIFESTYLE 3-I HVLL
138176095,CRISTALES LIFESTYLE 3  1'6/PROGRESIVOS/ORGANICO/0/HVLL/SIN COLOR,SPAIN,LENTES OFTALMICAS,HOYA,HOYALUX ID LIFESTYLE 3-I HVLL
138176095,"CRISTALES ID1.60LIFESTL3URBAN(RX)/PROGRESIVOS/ORGANICO/1,600/HV-LL/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HOYALUX ID LIFESTYLE 3-I HVLL
19026396,"CRISTALES HL EY 1.6 POL AMB OSC(RX)/MONOFOCAL/ORGANICO/1,600/HARD,/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HILUX EYAS 1.6
89032142,LENTES SHAMIR SHAMIR 1.6 SUPERLITE SHMIR,SPAIN,LENTES,SHAMIR,SUPERLITE 1.60
139354017,"CRISTALES MAXXEE AS 1,67 HMC+/MONOFOCAL/ORGANICO/1,670//SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,MAXXEE AS 1.67 HMC
138176095,"CRISTALES HYLUXLIFESTYLE3URBAN/PROGRESIVOS/ORGANICO/1,600/HV-LL/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HOYALUX ID LIFESTYLE 3-I HVLL
79560221,LENTES PROGRESIVO VX SUNXL ESSILOR,SPAIN,LENTES,ESSILOR,ORMA CRIZAL SUN UV XPERIO
138176095,"CRISTALES ID1.60LIFESTL3OUTDOOR(RX)/PROGRESIVOS/ORGANICO/1,600/HVLL/CON COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HOYALUX ID LIFESTYLE 3-I HVLL
139354017,"CRISTALES MAXEE1.67ASFERICOHMCPLUS(ST)/MONOFOCAL/ORGANICO/1,670/HMC PLUS,/SIN COLOR",SPAIN,LENTES OFTALMICAS,HOYA,MAXXEE AS 1.67 HMC
19026396,"CRISTALES HL EY 1.6(RX)/MONOFOCAL/ORGANICO/1,600//CON COLOR",SPAIN,LENTES OFTALMICAS,HOYA,HILUX EYAS 1.6
